   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   4.9406564584124654E-324   0.0000000000000000     
   4.9406564584124654E-324   3.2029654899239425E-003   7.4003242485525403E-003   1.1250965583228526E-002   1.4488366452058334E-002   1.7144901736344115E-002   1.9326859680084418E-002   2.1144337132677247E-002   2.2690222469227344E-002   2.4036229557768511E-002   2.5235029899156842E-002   2.6324226031002755E-002   2.7330179218536779E-002   2.8271049381827486E-002   2.9159144811316665E-002   3.0002515160847450E-002   3.0805962764848122E-002   3.1571680285848829E-002   3.2299678521629779E-002   3.2988133210973297E-002   3.3633751642682660E-002   3.4232205571769765E-002   3.4778623157622618E-002   3.5268084648443415E-002   3.5696038573676966E-002   3.6058564752523864E-002   3.6352463046828501E-002   3.6575232505206286E-002   3.6725130357733005E-002   3.6801879132671522E-002   3.6810456379798316E-002   3.6756500839503881E-002   3.6635466204764877E-002   3.6447125641258266E-002   3.6195217399884197E-002   3.5886451804952167E-002   3.5528335726070198E-002   3.5126280362938675E-002   3.4685806884348296E-002   3.4211479183190001E-002   3.3706094335175935E-002   3.3171784737845371E-002   3.2609882394517099E-002   3.2021461558046152E-002   3.1408001893867096E-002   3.0771618656351994E-002   3.0115190780353858E-002   2.9442284864542711E-002   2.8756839135665197E-002   2.8062838847692770E-002   2.7364202269645036E-002   2.6664958327720888E-002   2.5969617921713768E-002   2.5283487788088140E-002   2.4612610592349770E-002   2.3963071624267682E-002   2.3339574433267424E-002   2.2743399671994652E-002   2.2170066645404222E-002   2.1607188449843603E-002   2.1033147328233581E-002   2.0417293226064771E-002   1.9722279900469885E-002   1.8908736733367668E-002   1.7941730757887023E-002   1.6797721231676232E-002   1.5470308262797584E-002   1.3973279124656931E-002   1.2340159062386008E-002   1.0620344684990712E-002   8.8726610887946301E-003   7.1576643482017090E-003   5.5301619737562670E-003   4.0334357275892555E-003   2.6972786090630626E-003   1.5444986032371526E-003   6.1343393373713268E-004  -7.4147142765810790E-006  -1.9320928727843814E-004   4.9406564584124654E-324   0.0000000000000000     
   4.9406564584124654E-324   2.2816707412619017E-003   6.4047892490924872E-003   1.1009583499024339E-002   1.5543128763849563E-002   1.9808658570116336E-002   2.3756285204976559E-002   2.7395578098211925E-002   3.0758182108806514E-002   3.3881350881331374E-002   3.6800862401771758E-002   3.9548424973705622E-002   4.2150883909740484E-002   4.4630102282838195E-002   4.7003419625945959E-002   4.9284100902350345E-002   5.1481692769742730E-002   5.3602288455814821E-002   5.5648725607835035E-002   5.7620773138945258E-002   5.9515393181938402E-002   6.1327137479279190E-002   6.3048695965156831E-002   6.4671558344506885E-002   6.6186695404133522E-002   6.7585143722492899E-002   6.8858404979409496E-002   6.9998643495975732E-002   7.0998719961775522E-002   7.1851793054685559E-002   7.2547473292891101E-002   7.3076070439735463E-002   7.3441661543724487E-002   7.3653020178683415E-002   7.3722587521985086E-002   7.3655937384139170E-002   7.3460769340683962E-002   7.3144970125535488E-002   7.2718310839404179E-002   7.2189639991932605E-002   7.1565778429201560E-002   7.0852636131687546E-002   7.0054778765927375E-002   6.9176099129821297E-002   6.8220747101919207E-002   6.7193579345523238E-002   6.6100518732411170E-002   6.4948613840935532E-002   6.3745710423243479E-002   6.2500025849232962E-002   6.1219943400289877E-002   5.9914198469143178E-002   5.8592386847436347E-002   5.7265474880250036E-002   5.5945835157432067E-002   5.4646345759478673E-002   5.3378283689475302E-002   5.2148056311503738E-002   5.0953167476409322E-002   4.9778147413493144E-002   4.8591454852391275E-002   4.7344533627938321E-002   4.5974126550466371E-002   4.4408387892223733E-002   4.2576274494589957E-002   4.0418581845145782E-002   3.7898316730097026E-002   3.5008229795392594E-002   3.1774136341381591E-002   2.8253665119779094E-002   2.4530944534864509E-002   2.0708294267544256E-002   1.6896283483803259E-002   1.3203855180961501E-002   9.7312998153646583E-003   6.5717269215189887E-003   3.8307339432410697E-003   1.6690792964751705E-003   3.2910529114848304E-004   4.9406564584124654E-324   0.0000000000000000     
   4.9406564584124654E-324   7.2556416100043612E-004   2.9231968668246315E-003   5.9587607526823969E-003   9.3776029801417166E-003   1.2934266075111616E-002   1.6503427621659215E-002   2.0023853741269537E-002   2.3467910010243488E-002   2.6825327944396175E-002   3.0094827942503233E-002   3.3280040061125893E-002   3.6386933558050644E-002   3.9421858022194917E-002   4.2390881842300977E-002   4.5299167431928453E-002   4.8150501613101880E-002   5.0946949585035733E-002   5.3688580702656967E-002   5.6373260539918979E-002   5.8996577703046227E-002   6.1551945329363991E-002   6.4030898106319067E-002   6.6423560840653026E-002   6.8719210020236218E-002   7.0906814863784140E-002   7.2975451463319241E-002   7.4914534809957856E-002   7.6713872639654443E-002   7.8363539916762370E-002   7.9853947684358731E-002   8.1176842461961093E-002   8.2326217867894735E-002   8.3295427219307924E-002   8.4079129630723587E-002   8.4682733843867153E-002   8.5104652936116867E-002   8.5355955454127302E-002   8.5449342113981086E-002   8.5393426498323391E-002   8.5196102676420651E-002   8.4864902670647765E-002   8.4405837405221507E-002   8.3824087946599971E-002   8.3125014218582607E-002   8.2314481409533680E-002   8.1399336120984905E-002   8.0387609217843242E-002   7.9288240962856346E-002   7.8110659147518566E-002   7.6864545093241463E-002   7.5560003584267135E-002   7.4208124645635684E-002   7.2821655311241656E-002   7.1415295654882457E-002   7.0005093079193642E-002   6.8606561011020653E-002   6.7231444341226118E-002   6.5883409567409318E-002   6.4553286045741495E-002   6.3214804045377507E-002   6.1822054930110053E-002   6.0310027538875530E-002   5.8599225433537572E-002   5.6604330884961404E-002   5.4245626558674674E-002   5.1460894359208698E-002   4.8215377446596909E-002   4.4508086665159756E-002   4.0373709221501235E-002   3.5880294670095549E-002   3.1123548966412330E-002   2.6218939937920110E-002   2.1293028501074736E-002   1.6475690445802098E-002   1.1895833160024342E-002   7.6877221849006409E-003   4.0293405008990715E-003   1.2516452963485473E-003   4.9406564584124654E-324   0.0000000000000000     
   4.9406564584124654E-324  -1.7036706423462401E-004   4.2174110116720352E-004   1.7866372799211030E-003   3.6898785863947719E-003   5.9395974770768446E-003   8.4055345735995317E-003   1.1005985336026666E-002   1.3689730084826631E-002   1.6423734445506936E-002   1.9186674546062450E-002   2.1965584545059754E-002   2.4752851629313954E-002   2.7543297622497537E-002   3.0333744437918950E-002   3.3121825282359969E-002   3.5905150329511429E-002   3.8680702645780635E-002   4.1444362181342814E-002   4.4190516670963638E-002   4.6911872688539379E-002   4.9599479709956658E-002   5.2242978699193837E-002   5.4831040117637071E-002   5.7351896574240092E-002   5.9793840513616733E-002   6.2145569765770993E-002   6.4396325513408709E-002   6.6535852718977509E-002   6.8554309267954125E-002   7.0442579334166158E-002   7.2192757130703764E-002   7.3797994208027823E-002   7.5253028318272047E-002   7.6554890474354056E-002   7.7704671535556949E-002   7.8715359116080436E-002   7.9588003700140103E-002   8.0303442873398814E-002   8.0850392248887376E-002   8.1242287670903593E-002   8.1485741784220911E-002   8.1586140550894623E-002   8.1547744323764756E-002   8.1375020195004741E-002   8.1072594090432215E-002   8.0645910140954055E-002   8.0101640934937671E-002   7.9447416772380361E-002   7.8691345362408335E-002   7.7841684735797778E-002   7.6906953923181420E-002   7.5896565995152154E-002   7.4821781425686892E-002   7.3696516165636952E-002   7.2537425296967786E-002   7.1362772753832557E-002   7.0189845224410047E-002   6.9030975873212080E-002   6.7888537236814206E-002   6.6749558882545218E-002   6.5581033108857850E-002   6.4327519894119806E-002   6.2912831268075689E-002   6.1246634134511480E-002   5.9235350615020096E-002   5.6795105188177118E-002   5.3863852738254184E-002   5.0410446468224179E-002   4.6439417157609492E-002   4.1991303807224455E-002   3.7139190922182763E-002   3.1982541941659087E-002   2.6639490787644597E-002   2.1238538142464954E-002   1.5910874158473164E-002   1.0790178879303843E-002   6.0532855383102456E-003   2.0999658089301664E-003   4.9406564584124654E-324   0.0000000000000000     
   4.9406564584124654E-324  -5.3490804311157319E-004  -8.4826264741916148E-004  -6.4374924117672344E-004   6.2954420057918361E-005   1.1694531650751844E-003   2.5692789661810930E-003   4.1887592728859033E-003   5.9748426668006314E-003   7.8878738579261434E-003   9.9002304483543357E-003   1.1993385492056301E-002   1.4154484839474384E-002   1.6373011925132866E-002   1.8641635105185999E-002   2.0954119480486741E-002   2.3304443303468741E-002   2.5686096346019528E-002   2.8091547845339356E-002   3.0511789708462394E-002   3.2936219429982476E-002   3.5352804371710185E-002   3.7748526037272967E-002   4.0110033388999086E-002   4.2424355124079834E-002   4.4679488550233161E-002   4.6864719020414454E-002   4.8970625420415047E-002   5.0988856022920748E-002   5.2911880722221527E-002   5.4733071691866857E-002   5.6446956936598645E-002   5.8049203593506023E-002   5.9537227542840181E-002   6.0910726157550527E-002   6.2171725811387579E-002   6.3324949901753830E-002   6.4378992016154074E-002   6.5360939134335397E-002   6.6286666522500828E-002   6.7115836948536747E-002   6.7815280300287606E-002   6.8391877838455933E-002   6.8846350608110257E-002   6.9180022953324996E-002   6.9393852616896998E-002   6.9489524967590990E-002   6.9470216443948435E-002   6.9340205252610740E-002   6.9104219046770943E-002   6.8766901096940974E-002   6.8332786164179107E-002   6.7807013686221509E-002   6.7196686041060508E-002   6.6512422111333028E-002   6.5769442937802722E-002   6.4987546763129664E-002   6.4189535039946663E-002   6.3397903959617752E-002   6.2629810505575367E-002   6.1890505060461315E-002   6.1165897888606650E-002   6.0416124245009500E-002   5.9573144863940948E-002   5.8544544590576585E-002   5.7223981446381939E-002   5.5505843161860982E-002   5.3300214905881806E-002   5.0545079183553374E-002   4.7213872751057262E-002   4.3317946586827576E-002   3.8904564780375100E-002   3.4051583085826342E-002   2.8859944703835599E-002   2.3444906580053444E-002   1.7927716500581350E-002   1.2437017884631965E-002   7.1608606237895632E-003   2.5697461352072637E-003   4.9406564584124654E-324   0.0000000000000000     
   4.9406564584124654E-324  -6.1998787034513322E-004  -1.3368518755727775E-003  -1.7541888915189900E-003  -1.7929347107220528E-003  -1.4853503841417823E-003  -8.8113533538267293E-004  -3.3000380162947233E-005   1.0127012029813175E-003   2.2142524869376628E-003   3.5475483869859760E-003   4.9949087985679385E-003   6.5416850835419782E-003   8.1757909394035919E-003   9.8891361599154626E-003   1.1673652153711999E-002   1.3521256064709403E-002   1.5422889176389395E-002   1.7368027253723821E-002   1.9344174871117149E-002   2.1336959351340050E-002   2.3330572275708283E-002   2.5308572732048212E-002   2.7254933692393235E-002   2.9155096792861730E-002   3.0996767675594509E-002   3.2770253024319830E-002   3.4468303672248964E-002   3.6085621038042234E-002   3.7618328779700339E-002   3.9063756450279499E-002   4.0420521633820761E-002   4.1688669456432008E-002   4.2870216191695745E-002   4.3969536244877198E-002   4.4992867749902889E-002   4.5947139762806226E-002   4.6840925254204087E-002   4.7683902847125113E-002   4.8489990241983000E-002   4.9300450747896664E-002   5.0138186903172101E-002   5.0925148608950088E-002   5.1636934344070788E-002   5.2269907632159524E-002   5.2819282196189254E-002   5.3281134065256509E-002   5.3653747325078723E-002   5.3936812389172147E-002   5.4130466004793383E-002   5.4234407025930881E-002   5.4247636320478604E-002   5.4169244703723675E-002   5.4000287527338195E-002   5.3746277282990119E-002   5.3419484579612569E-002   5.3040208499407555E-002   5.2636387976782280E-002   5.2241164918506777E-002   5.1888079246141548E-002   5.1603476834129615E-002   5.1395944946247572E-002   5.1244653766505027E-002   5.1091722966815467E-002   5.0842548008409559E-002   5.0376407768209827E-002   4.9564233070686393E-002   4.8287461660251801E-002   4.6453857854038931E-002   4.4007674103381279E-002   4.0933576592100111E-002   3.7255261190215425E-002   3.3030244944123426E-002   2.8342246118699257E-002   2.3292542345993223E-002   1.7993462910689942E-002   1.2576628844267673E-002   7.2605826747678161E-003   2.5911807146061215E-003   4.9406564584124654E-324   0.0000000000000000     
   4.9406564584124654E-324  -5.7621933057189656E-004  -1.4110001390056856E-003  -2.1072070917300917E-003  -2.5364287006608972E-003  -2.6856716645973374E-003  -2.5790061969158114E-003  -2.2532406648433025E-003  -1.7412691890454730E-003  -1.0645033284746562E-003  -2.4192693921103374E-004   7.1107778132934308E-004   1.7738418940756011E-003   2.9378485654147093E-003   4.1960086974525213E-003   5.5383740861851350E-003   6.9557316542205429E-003   8.4367248729493010E-003   9.9678947407151209E-003   1.1533068498906531E-002   1.3113763248416125E-002   1.4689935216721735E-002   1.6241201534361718E-002   1.7748371043353008E-002   1.9194951366281240E-002   2.0568252948368705E-002   2.1859805300009732E-002   2.3065036749374677E-002   2.4182447862363139E-002   2.5212698119675275E-002   2.6158028013157128E-002   2.7022133414115565E-002   2.7810359114762376E-002   2.8530246302940852E-002   2.9191866130455272E-002   2.9806973083926134E-002   3.0386808563597049E-002   3.0941225248716026E-002   3.1476906781658855E-002   3.2001003592711734E-002   3.2525472202227061E-002   3.3071285302119252E-002   3.3705650280428483E-002   3.4387789609170168E-002   3.5048570049980833E-002   3.5677438849205642E-002   3.6264464697868586E-002   3.6803079365931697E-002   3.7288449722936337E-002   3.7716212323357638E-002   3.8081070870635725E-002   3.8376181626769978E-002   3.8594030672241202E-002   3.8728970156954451E-002   3.8780827599662795E-002   3.8758515233544927E-002   3.8682552657934875E-002   3.8585744228117176E-002   3.8511585696198107E-002   3.8509959455410595E-002   3.8629089644794903E-002   3.8901865917618662E-002   3.9327579362690566E-002   3.9858170808023216E-002   4.0394434813338785E-002   4.0798154718253120E-002   4.0915292705790793E-002   4.0599509035494225E-002   3.9731621976669879E-002   3.8231707214824634E-002   3.6063475556457038E-002   3.3232583679207943E-002   2.9780997937004818E-002   2.5779250264634644E-002   2.1318627163961823E-002   1.6508144162362608E-002   1.1492138984672464E-002   6.5332747250043365E-003   2.2455540225505277E-003   4.9406564584124654E-324   0.0000000000000000     
   4.9406564584124654E-324  -4.8575126986562174E-004  -1.2908140615952878E-003  -2.0656696827192197E-003  -2.6652018295345776E-003  -3.0497232519563914E-003  -3.2233597956100517E-003  -3.2062668676527723E-003  -3.0197614234589369E-003  -2.6805688295351458E-003  -2.2050763717219846E-003  -1.6071148409574376E-003  -8.9198148118241165E-004  -6.5293177790542433E-005   8.6332914864613330E-004   1.8791944939243988E-003   2.9745341788570312E-003   4.1354425109744906E-003   5.3458267195559345E-003   6.5861116899434552E-003   7.8339517654378230E-003   9.0651921153628804E-003   1.0255466974005712E-002   1.1382230797763722E-002   1.2426797670209353E-002   1.3375880943460894E-002   1.4222216817173826E-002   1.4964159412750293E-002   1.5604517252357042E-002   1.6149167338209647E-002   1.6605991944825538E-002   1.6984393635188354E-002   1.7295350911900331E-002   1.7551929175947913E-002   1.7769612631463132E-002   1.7965155786445617E-002   1.8153225090828191E-002   1.8344339007558459E-002   1.8543685258136672E-002   1.8753585450776784E-002   1.8975512034139354E-002   1.9216550506787975E-002   1.9497227810867598E-002   1.9866723626415835E-002   2.0322071199514478E-002   2.0797925545748802E-002   2.1278526988242282E-002   2.1753291858180666E-002   2.2214038114424683E-002   2.2653475279801560E-002   2.3062839922237635E-002   2.3430772154390871E-002   2.3744382367860320E-002   2.3992676298102034E-002   2.4171413344090245E-002   2.4287886098819805E-002   2.4364247186898950E-002   2.4438614959221998E-002   2.4563780892498204E-002   2.4803438338763792E-002   2.5224842559647211E-002   2.5883013519738152E-002   2.6794290469633886E-002   2.7917339781066114E-002   2.9144361976883203E-002   3.0316849232926497E-002   3.1257506720543657E-002   3.1797242001394201E-002   3.1797236588966098E-002   3.1161785781698755E-002   2.9841920452527988E-002   2.7832588712737496E-002   2.5166332437479583E-002   2.1905631242286408E-002   1.8136537480948647E-002   1.3970224643987667E-002   9.5709783645906953E-003   5.2511454858811778E-003   1.6703681299633127E-003   4.9406564584124654E-324   0.0000000000000000     
   4.9406564584124654E-324  -3.8922919670595897E-004  -1.1000434468952315E-003  -1.8472653049740760E-003  -2.4894643383688540E-003  -2.9730883227782716E-003  -3.2875457724750074E-003  -3.4401556077753607E-003  -3.4431422786849646E-003  -3.3083667367019530E-003  -3.0473336096956921E-003  -2.6695914027058034E-003  -2.1806675610106744E-003  -1.5880476998520728E-003  -8.9841707114080905E-004  -1.1333345846558748E-004   7.5533025426395084E-004   1.6875304197929914E-003   2.6657891259389056E-003   3.6681367359871551E-003   4.6693206386151046E-003   5.6418452130511413E-003   6.5578401813930522E-003   7.3915457453939820E-003   8.1219324687997856E-003   8.7348210180770176E-003   9.2239073372148376E-003   9.5904450389340395E-003   9.8418259070048447E-003   9.9896727552046382E-003   1.0048124113406819E-002   1.0032725260195665E-002   9.9600183805012340E-003   9.8477862130001183E-003   9.7153047941904019E-003   9.5820763936954757E-003   9.4633711672172192E-003   9.3680581637892047E-003   9.2987051479744998E-003   9.2535414635689130E-003   9.2279453117759223E-003   9.2190215977674995E-003   9.2284261728762772E-003   9.2748503693850150E-003   9.3962124334246357E-003   9.5785963381098734E-003   9.7992715296259490E-003   1.0042479416967350E-002   1.0298825229468091E-002   1.0561327771388074E-002   1.0821016157404125E-002   1.1065354840638917E-002   1.1279815044586073E-002   1.1452423794003963E-002   1.1579735604839844E-002   1.1672160650531628E-002   1.1757044097569164E-002   1.1878883034836054E-002   1.2097025540785596E-002   1.2481742030652424E-002   1.3109271460279674E-002   1.4047160498386493E-002   1.5318856526114066E-002   1.6885785783445569E-002   1.8630192265457854E-002   2.0374936181125292E-002   2.1928910731243895E-002   2.3111496856843310E-002   2.3775447181029894E-002   2.3819729027737570E-002   2.3191696881109135E-002   2.1882740905607254E-002   1.9921453240229529E-002   1.7366528383937707E-002   1.4302401391891465E-002   1.0846286164698108E-002   7.1868434229472155E-003   3.6842783019037264E-003   1.0056423841508630E-003   4.9406564584124654E-324   0.0000000000000000     
