 Tempo adimP/Po



   0.0000000000000000        0.0000000000000000     
   5.2246134318201243E-005   7.3661950032514207E-003
   1.7299755349242663E-004   2.3626420983380018E-002
   3.3132041717531807E-004   4.3662559724081021E-002
   5.3888661123824299E-004   6.7792457652254112E-002
   8.1098079349384289E-004   9.5897551216210741E-002
   1.1676091629654328E-003  0.12699453827549462     
   1.6349416982499312E-003  0.15854277083818361     
   2.2471832492621524E-003  0.18531479966396228     
   3.0489925808282470E-003  0.19882941499458257     
   4.0985953956094723E-003  0.19625149695094424     
   5.4717656863774444E-003  0.18477061347323223     
   7.2668752834156303E-003  0.16843000542990166     
   9.6112258103544790E-003  0.14789904256920441     
   1.2668865136206494E-002  0.12349271422754966     
   1.6650025483692765E-002   9.6094869691981888E-002
   2.1822159841771525E-002   6.7623412944624386E-002
   2.8522232009636606E-002   4.0443365241619213E-002
   3.7169342127859883E-002   1.7559237923361479E-002
   4.8275832285121223E-002   2.4065728882892378E-003
   6.2453613742945974E-002  -2.3567410304803560E-003
   8.0410574776196730E-002  -1.4166844221199926E-004
  0.10292979767556638        4.7532661395818744E-004
  0.13082265741891286        2.8387951290923208E-004
  0.16484716451495690        2.2720935025225206E-004
  0.20558737808117822        1.7591289314868792E-004
  0.25330058155485885        1.1992126166315339E-004
  0.30775640375882468        6.9504542578669498E-005
  0.36811151611405490        3.2822385441555949E-005
  0.43287402104879652        9.3641794953670413E-006
  0.50000000000000000       -3.5101707220169175E-005
  0.56712597895120365       -8.9807916344944859E-005
  0.63188848388594521       -1.2228291747772070E-004
  0.69224359624117515       -1.3886593921021067E-004
  0.74669941844514098       -1.4340871800695606E-004
  0.79441262191882178       -1.4878704113532531E-004
  0.83515283548504315       -2.1491751948995048E-004
  0.86917734258108703       -5.5268050330820788E-004
  0.89707020232443346       -6.0222438038791035E-004
  0.91958942522380327        1.5868153699481883E-003
  0.93754638625705400        5.5399303897658231E-003
  0.95172416771487878       -1.0795770570102890E-003
  0.96283065787214017       -1.9216234385930498E-002
  0.97147776799036345       -4.4283020398664601E-002
  0.97817784015822840       -7.2027306404923566E-002
  0.98334997451630712       -9.9738317711790078E-002
  0.98733113486379365      -0.12556004648745420     
  0.99038877418964544      -0.14826795989801578     
  0.99273312471658426      -0.16721840791075149     
  0.99452823431362247      -0.18218845268389400     
  0.99590140460439036      -0.19240935312399854     
  0.99695100741917186      -0.19362198188741264     
  0.99775281675073790      -0.17917716191320801     
  0.99836505830175004      -0.15259205330132619     
  0.99883239083703457      -0.12189048535844377     
  0.99918901920650616       -9.1878933142116259E-002
  0.99946111338876187       -6.4872970639964542E-002
  0.99966867958282468       -4.1746789368234560E-002
  0.99982700244650757       -2.2575833873272930E-002
  0.99994775386568191       -7.0349449581644232E-003
   1.0000000000000000        0.0000000000000000     
