 Lx =    1.00000000     ; Ly =    1.00000000     ; Lz =    1.00000000    
 Nx =            5 ; Ny =            5 ; Nz =            5
 Scalar            1 ; Coordinates:   0.100000001      0.300000012      0.500000000    
 Scalar            2 ; Coordinates:    0.00000000      0.300000012      0.500000000    
  
 Vector            1 ; Coordinates:    0.00000000      0.300000012      0.500000000    
 Vector            2 ; Coordinates:   0.200000003      0.300000012      0.500000000    
 Vector            3 ; Coordinates:   0.100000001      0.200000003      0.500000000    
 Vector            4 ; Coordinates:   0.100000001      0.400000006      0.500000000    
 Vector            5 ; Coordinates:   0.100000001      0.300000012      0.400000006    
 Vector            6 ; Coordinates:   0.100000001      0.300000012      0.600000024    
  
 ----------------------------------------------------------------
 Element           9 ; Center Coordinates:   0.100000001      0.300000012      0.699999988    
  
 Scalar            1 ; Coordinates:   0.100000001      0.300000012      0.699999988    
 Scalar            2 ; Coordinates:    0.00000000      0.300000012      0.699999988    
  
 Vector            1 ; Coordinates:    0.00000000      0.300000012      0.699999988    
 Vector            2 ; Coordinates:   0.200000003      0.300000012      0.699999988    
 Vector            3 ; Coordinates:   0.100000001      0.200000003      0.699999988    
 Vector            4 ; Coordinates:   0.100000001      0.400000006      0.699999988    
 Vector            5 ; Coordinates:   0.100000001      0.300000012      0.600000024    
 Vector            6 ; Coordinates:   0.100000001      0.300000012      0.800000012    
  
 ----------------------------------------------------------------
 Element          10 ; Center Coordinates:   0.100000001      0.300000012      0.900000036    
  
 Scalar            1 ; Coordinates:   0.100000001      0.300000012      0.900000036    
 Scalar            2 ; Coordinates:    0.00000000      0.300000012       1.00000000    
 Scalar            3 ; Coordinates:    0.00000000      0.300000012      0.900000036    
 Scalar            4 ; Coordinates:   0.100000001      0.300000012       0.00000000    
  
 Vector            1 ; Coordinates:    0.00000000      0.300000012      0.900000036    
 Vector            2 ; Coordinates:   0.200000003      0.300000012      0.900000036    
 Vector            3 ; Coordinates:   0.100000001      0.200000003      0.900000036    
 Vector            4 ; Coordinates:   0.100000001      0.400000006      0.900000036    
 Vector            5 ; Coordinates:   0.100000001      0.300000012      0.800000012    
 Vector            6 ; Coordinates:   0.100000001      0.300000012       1.00000000    
  
 ----------------------------------------------------------------
 Element          11 ; Center Coordinates:   0.100000001      0.500000000      0.100000001    
  
 Scalar            1 ; Coordinates:   0.100000001      0.500000000      0.100000001    
 Scalar            2 ; Coordinates:    0.00000000      0.500000000       0.00000000    
 Scalar            3 ; Coordinates:    0.00000000      0.500000000      0.100000001    
 Scalar            4 ; Coordinates:   0.100000001      0.500000000       0.00000000    
  
 Vector            1 ; Coordinates:    0.00000000      0.500000000      0.100000001    
 Vector            2 ; Coordinates:   0.200000003      0.500000000      0.100000001    
 Vector            3 ; Coordinates:   0.100000001      0.400000006      0.100000001    
 Vector            4 ; Coordinates:   0.100000001      0.600000024      0.100000001    
 Vector            5 ; Coordinates:   0.100000001      0.500000000       0.00000000    
 Vector            6 ; Coordinates:   0.100000001      0.500000000      0.200000003    
  
 ----------------------------------------------------------------
 Element          12 ; Center Coordinates:   0.100000001      0.500000000      0.300000012    
  
 Scalar            1 ; Coordinates:   0.100000001      0.500000000      0.300000012    
 Scalar            2 ; Coordinates:    0.00000000      0.500000000      0.300000012    
  
 Vector            1 ; Coordinates:    0.00000000      0.500000000      0.300000012    
 Vector            2 ; Coordinates:   0.200000003      0.500000000      0.300000012    
 Vector            3 ; Coordinates:   0.100000001      0.400000006      0.300000012    
 Vector            4 ; Coordinates:   0.100000001      0.600000024      0.300000012    
 Vector            5 ; Coordinates:   0.100000001      0.500000000      0.200000003    
 Vector            6 ; Coordinates:   0.100000001      0.500000000      0.400000006    
  
 ----------------------------------------------------------------
 Element          13 ; Center Coordinates:   0.100000001      0.500000000      0.500000000    
  
 Scalar            1 ; Coordinates:   0.100000001      0.500000000      0.500000000    
 Scalar            2 ; Coordinates:    0.00000000      0.500000000      0.500000000    
  
 Vector            1 ; Coordinates:    0.00000000      0.500000000      0.500000000    
 Vector            2 ; Coordinates:   0.200000003      0.500000000      0.500000000    
 Vector            3 ; Coordinates:   0.100000001      0.400000006      0.500000000    
 Vector            4 ; Coordinates:   0.100000001      0.600000024      0.500000000    
 Vector            5 ; Coordinates:   0.100000001      0.500000000      0.400000006    
 Vector            6 ; Coordinates:   0.100000001      0.500000000      0.600000024    
  
 ----------------------------------------------------------------
 Element          14 ; Center Coordinates:   0.100000001      0.500000000      0.699999988    
  
 Scalar            1 ; Coordinates:   0.100000001      0.500000000      0.699999988    
 Scalar            2 ; Coordinates:    0.00000000      0.500000000      0.699999988    
  
 Vector            1 ; Coordinates:    0.00000000      0.500000000      0.699999988    
 Vector            2 ; Coordinates:   0.200000003      0.500000000      0.699999988    
 Vector            3 ; Coordinates:   0.100000001      0.400000006      0.699999988    
 Vector            4 ; Coordinates:   0.100000001      0.600000024      0.699999988    
 Vector            5 ; Coordinates:   0.100000001      0.500000000      0.600000024    
 Vector            6 ; Coordinates:   0.100000001      0.500000000      0.800000012    
  
 ----------------------------------------------------------------
 Element          15 ; Center Coordinates:   0.100000001      0.500000000      0.900000036    
  
 Scalar            1 ; Coordinates:   0.100000001      0.500000000      0.900000036    
 Scalar            2 ; Coordinates:    0.00000000      0.500000000       1.00000000    
 Scalar            3 ; Coordinates:    0.00000000      0.500000000      0.900000036    
 Scalar            4 ; Coordinates:   0.100000001      0.500000000       0.00000000    
  
 Vector            1 ; Coordinates:    0.00000000      0.500000000      0.900000036    
 Vector            2 ; Coordinates:   0.200000003      0.500000000      0.900000036    
 Vector            3 ; Coordinates:   0.100000001      0.400000006      0.900000036    
 Vector            4 ; Coordinates:   0.100000001      0.600000024      0.900000036    
 Vector            5 ; Coordinates:   0.100000001      0.500000000      0.800000012    
 Vector            6 ; Coordinates:   0.100000001      0.500000000       1.00000000    
  
 ----------------------------------------------------------------
 Element          16 ; Center Coordinates:   0.100000001      0.699999988      0.100000001    
  
 Scalar            1 ; Coordinates:   0.100000001      0.699999988      0.100000001    
 Scalar            2 ; Coordinates:    0.00000000      0.699999988       0.00000000    
 Scalar            3 ; Coordinates:    0.00000000      0.699999988      0.100000001    
 Scalar            4 ; Coordinates:   0.100000001      0.699999988       0.00000000    
  
 Vector            1 ; Coordinates:    0.00000000      0.699999988      0.100000001    
 Vector            2 ; Coordinates:   0.200000003      0.699999988      0.100000001    
 Vector            3 ; Coordinates:   0.100000001      0.600000024      0.100000001    
 Vector            4 ; Coordinates:   0.100000001      0.800000012      0.100000001    
 Vector            5 ; Coordinates:   0.100000001      0.699999988       0.00000000    
 Vector            6 ; Coordinates:   0.100000001      0.699999988      0.200000003    
  
 ----------------------------------------------------------------
 Element          17 ; Center Coordinates:   0.100000001      0.699999988      0.300000012    
  
 Scalar            1 ; Coordinates:   0.100000001      0.699999988      0.300000012    
 Scalar            2 ; Coordinates:    0.00000000      0.699999988      0.300000012    
  
 Vector            1 ; Coordinates:    0.00000000      0.699999988      0.300000012    
 Vector            2 ; Coordinates:   0.200000003      0.699999988      0.300000012    
 Vector            3 ; Coordinates:   0.100000001      0.600000024      0.300000012    
 Vector            4 ; Coordinates:   0.100000001      0.800000012      0.300000012    
 Vector            5 ; Coordinates:   0.100000001      0.699999988      0.200000003    
 Vector            6 ; Coordinates:   0.100000001      0.699999988      0.400000006    
  
 ----------------------------------------------------------------
 Element          18 ; Center Coordinates:   0.100000001      0.699999988      0.500000000    
  
 Scalar            1 ; Coordinates:   0.100000001      0.699999988      0.500000000    
 Scalar            2 ; Coordinates:    0.00000000      0.699999988      0.500000000    
  
 Vector            1 ; Coordinates:    0.00000000      0.699999988      0.500000000    
 Vector            2 ; Coordinates:   0.200000003      0.699999988      0.500000000    
 Vector            3 ; Coordinates:   0.100000001      0.600000024      0.500000000    
 Vector            4 ; Coordinates:   0.100000001      0.800000012      0.500000000    
 Vector            5 ; Coordinates:   0.100000001      0.699999988      0.400000006    
 Vector            6 ; Coordinates:   0.100000001      0.699999988      0.600000024    
  
 ----------------------------------------------------------------
 Element          19 ; Center Coordinates:   0.100000001      0.699999988      0.699999988    
  
 Scalar            1 ; Coordinates:   0.100000001      0.699999988      0.699999988    
 Scalar            2 ; Coordinates:    0.00000000      0.699999988      0.699999988    
  
 Vector            1 ; Coordinates:    0.00000000      0.699999988      0.699999988    
 Vector            2 ; Coordinates:   0.200000003      0.699999988      0.699999988    
 Vector            3 ; Coordinates:   0.100000001      0.600000024      0.699999988    
 Vector            4 ; Coordinates:   0.100000001      0.800000012      0.699999988    
 Vector            5 ; Coordinates:   0.100000001      0.699999988      0.600000024    
 Vector            6 ; Coordinates:   0.100000001      0.699999988      0.800000012    
  
 ----------------------------------------------------------------
