 x coord, y coord, z coord, temperature
   0.00000000     ,  0.250000000     ,   0.00000000     ,   100.000000    
   0.00000000     ,  0.250000000     ,   5.00000007E-02 ,   50.0000000    
   0.00000000     ,  0.250000000     ,  0.150000006     ,   50.0000000    
   0.00000000     ,  0.250000000     ,  0.250000000     ,   50.0000000    
   0.00000000     ,  0.250000000     ,  0.349999994     ,   50.0000000    
   0.00000000     ,  0.250000000     ,  0.450000018     ,   50.0000000    
   0.00000000     ,  0.250000000     ,  0.550000012     ,   50.0000000    
   0.00000000     ,  0.250000000     ,  0.650000036     ,   50.0000000    
   0.00000000     ,  0.250000000     ,  0.750000000     ,   50.0000000    
   0.00000000     ,  0.250000000     ,  0.850000024     ,   50.0000000    
   0.00000000     ,  0.250000000     ,  0.949999988     ,   50.0000000    
   0.00000000     ,  0.250000000     ,   1.00000000     ,   50.0000000    
   0.00000000     ,  0.349999994     ,   0.00000000     ,   100.000000    
   0.00000000     ,  0.349999994     ,   5.00000007E-02 ,   50.0000000    
   0.00000000     ,  0.349999994     ,  0.150000006     ,   50.0000000    
   0.00000000     ,  0.349999994     ,  0.250000000     ,   50.0000000    
   0.00000000     ,  0.349999994     ,  0.349999994     ,   50.0000000    
   0.00000000     ,  0.349999994     ,  0.450000018     ,   50.0000000    
   0.00000000     ,  0.349999994     ,  0.550000012     ,   50.0000000    
   0.00000000     ,  0.349999994     ,  0.650000036     ,   50.0000000    
   0.00000000     ,  0.349999994     ,  0.750000000     ,   50.0000000    
   0.00000000     ,  0.349999994     ,  0.850000024     ,   50.0000000    
   0.00000000     ,  0.349999994     ,  0.949999988     ,   50.0000000    
   0.00000000     ,  0.349999994     ,   1.00000000     ,   50.0000000    
   0.00000000     ,  0.450000018     ,   0.00000000     ,   100.000000    
   0.00000000     ,  0.450000018     ,   5.00000007E-02 ,   50.0000000    
   0.00000000     ,  0.450000018     ,  0.150000006     ,   50.0000000    
   0.00000000     ,  0.450000018     ,  0.250000000     ,   50.0000000    
   0.00000000     ,  0.450000018     ,  0.349999994     ,   50.0000000    
   0.00000000     ,  0.450000018     ,  0.450000018     ,   50.0000000    
   0.00000000     ,  0.450000018     ,  0.550000012     ,   50.0000000    
   0.00000000     ,  0.450000018     ,  0.650000036     ,   50.0000000    
   0.00000000     ,  0.450000018     ,  0.750000000     ,   50.0000000    
   0.00000000     ,  0.450000018     ,  0.850000024     ,   50.0000000    
   0.00000000     ,  0.450000018     ,  0.949999988     ,   50.0000000    
   0.00000000     ,  0.450000018     ,   1.00000000     ,   50.0000000    
   0.00000000     ,  0.550000012     ,   0.00000000     ,   100.000000    
   0.00000000     ,  0.550000012     ,   5.00000007E-02 ,   50.0000000    
   0.00000000     ,  0.550000012     ,  0.150000006     ,   50.0000000    
   0.00000000     ,  0.550000012     ,  0.250000000     ,   50.0000000    
   0.00000000     ,  0.550000012     ,  0.349999994     ,   50.0000000    
   0.00000000     ,  0.550000012     ,  0.450000018     ,   50.0000000    
   0.00000000     ,  0.550000012     ,  0.550000012     ,   50.0000000    
   0.00000000     ,  0.550000012     ,  0.650000036     ,   50.0000000    
   0.00000000     ,  0.550000012     ,  0.750000000     ,   50.0000000    
   0.00000000     ,  0.550000012     ,  0.850000024     ,   50.0000000    
   0.00000000     ,  0.550000012     ,  0.949999988     ,   50.0000000    
   0.00000000     ,  0.550000012     ,   1.00000000     ,   50.0000000    
   0.00000000     ,  0.650000036     ,   0.00000000     ,   100.000000    
   0.00000000     ,  0.650000036     ,   5.00000007E-02 ,   50.0000000    
   0.00000000     ,  0.650000036     ,  0.150000006     ,   50.0000000    
   0.00000000     ,  0.650000036     ,  0.250000000     ,   50.0000000    
   0.00000000     ,  0.650000036     ,  0.349999994     ,   50.0000000    
   0.00000000     ,  0.650000036     ,  0.450000018     ,   50.0000000    
   0.00000000     ,  0.650000036     ,  0.550000012     ,   50.0000000    
   0.00000000     ,  0.650000036     ,  0.650000036     ,   50.0000000    
   0.00000000     ,  0.650000036     ,  0.750000000     ,   50.0000000    
   0.00000000     ,  0.650000036     ,  0.850000024     ,   50.0000000    
   0.00000000     ,  0.650000036     ,  0.949999988     ,   50.0000000    
   0.00000000     ,  0.650000036     ,   1.00000000     ,   50.0000000    
   0.00000000     ,  0.750000000     ,   0.00000000     ,   100.000000    
   0.00000000     ,  0.750000000     ,   5.00000007E-02 ,   50.0000000    
   0.00000000     ,  0.750000000     ,  0.150000006     ,   50.0000000    
   0.00000000     ,  0.750000000     ,  0.250000000     ,   50.0000000    
   0.00000000     ,  0.750000000     ,  0.349999994     ,   50.0000000    
   0.00000000     ,  0.750000000     ,  0.450000018     ,   50.0000000    
   0.00000000     ,  0.750000000     ,  0.550000012     ,   50.0000000    
   0.00000000     ,  0.750000000     ,  0.650000036     ,   50.0000000    
   0.00000000     ,  0.750000000     ,  0.750000000     ,   50.0000000    
   0.00000000     ,  0.750000000     ,  0.850000024     ,   50.0000000    
   0.00000000     ,  0.750000000     ,  0.949999988     ,   50.0000000    
   0.00000000     ,  0.750000000     ,   1.00000000     ,   50.0000000    
   0.00000000     ,  0.850000024     ,   0.00000000     ,   100.000000    
   0.00000000     ,  0.850000024     ,   5.00000007E-02 ,   50.0000000    
   0.00000000     ,  0.850000024     ,  0.150000006     ,   50.0000000    
   0.00000000     ,  0.850000024     ,  0.250000000     ,   50.0000000    
   0.00000000     ,  0.850000024     ,  0.349999994     ,   50.0000000    
   0.00000000     ,  0.850000024     ,  0.450000018     ,   50.0000000    
   0.00000000     ,  0.850000024     ,  0.550000012     ,   50.0000000    
   0.00000000     ,  0.850000024     ,  0.650000036     ,   50.0000000    
   0.00000000     ,  0.850000024     ,  0.750000000     ,   50.0000000    
   0.00000000     ,  0.850000024     ,  0.850000024     ,   50.0000000    
   0.00000000     ,  0.850000024     ,  0.949999988     ,   50.0000000    
   0.00000000     ,  0.850000024     ,   1.00000000     ,   50.0000000    
   0.00000000     ,  0.949999988     ,   0.00000000     ,   100.000000    
   0.00000000     ,  0.949999988     ,   5.00000007E-02 ,   50.0000000    
   0.00000000     ,  0.949999988     ,  0.150000006     ,   50.0000000    
   0.00000000     ,  0.949999988     ,  0.250000000     ,   50.0000000    
   0.00000000     ,  0.949999988     ,  0.349999994     ,   50.0000000    
   0.00000000     ,  0.949999988     ,  0.450000018     ,   50.0000000    
   0.00000000     ,  0.949999988     ,  0.550000012     ,   50.0000000    
   0.00000000     ,  0.949999988     ,  0.650000036     ,   50.0000000    
   0.00000000     ,  0.949999988     ,  0.750000000     ,   50.0000000    
   0.00000000     ,  0.949999988     ,  0.850000024     ,   50.0000000    
   0.00000000     ,  0.949999988     ,  0.949999988     ,   50.0000000    
   0.00000000     ,  0.949999988     ,   1.00000000     ,   50.0000000    
   0.00000000     ,   1.00000000     ,   0.00000000     ,   100.000000    
   0.00000000     ,   1.00000000     ,   5.00000007E-02 ,   100.000000    
   0.00000000     ,   1.00000000     ,  0.150000006     ,   100.000000    
   0.00000000     ,   1.00000000     ,  0.250000000     ,   100.000000    
   0.00000000     ,   1.00000000     ,  0.349999994     ,   100.000000    
   0.00000000     ,   1.00000000     ,  0.450000018     ,   100.000000    
   0.00000000     ,   1.00000000     ,  0.550000012     ,   100.000000    
   0.00000000     ,   1.00000000     ,  0.650000036     ,   100.000000    
   0.00000000     ,   1.00000000     ,  0.750000000     ,   100.000000    
   0.00000000     ,   1.00000000     ,  0.850000024     ,   100.000000    
   0.00000000     ,   1.00000000     ,  0.949999988     ,   100.000000    
   0.00000000     ,   1.00000000     ,   1.00000000     ,   50.0000000    
   5.00000007E-02 ,   0.00000000     ,   0.00000000     ,   100.000000    
   5.00000007E-02 ,   0.00000000     ,   5.00000007E-02 ,   50.0000000    
   5.00000007E-02 ,   0.00000000     ,  0.150000006     ,   50.0000000    
   5.00000007E-02 ,   0.00000000     ,  0.250000000     ,   50.0000000    
   5.00000007E-02 ,   0.00000000     ,  0.349999994     ,   50.0000000    
   5.00000007E-02 ,   0.00000000     ,  0.450000018     ,   50.0000000    
   5.00000007E-02 ,   0.00000000     ,  0.550000012     ,   50.0000000    
   5.00000007E-02 ,   0.00000000     ,  0.650000036     ,   50.0000000    
   5.00000007E-02 ,   0.00000000     ,  0.750000000     ,   50.0000000    
   5.00000007E-02 ,   0.00000000     ,  0.850000024     ,   50.0000000    
   5.00000007E-02 ,   0.00000000     ,  0.949999988     ,   50.0000000    
   5.00000007E-02 ,   0.00000000     ,   1.00000000     ,   50.0000000    
   5.00000007E-02 ,   5.00000007E-02 ,   0.00000000     ,   100.000000    
   5.00000007E-02 ,   5.00000007E-02 ,   5.00000007E-02 ,   70.4990387    
   5.00000007E-02 ,   5.00000007E-02 ,  0.150000006     ,   57.1278534    
   5.00000007E-02 ,   5.00000007E-02 ,  0.250000000     ,   53.2681084    
   5.00000007E-02 ,   5.00000007E-02 ,  0.349999994     ,   51.8173599    
   5.00000007E-02 ,   5.00000007E-02 ,  0.450000018     ,   51.1316910    
   5.00000007E-02 ,   5.00000007E-02 ,  0.550000012     ,   50.7469597    
   5.00000007E-02 ,   5.00000007E-02 ,  0.650000036     ,   50.5008621    
   5.00000007E-02 ,   5.00000007E-02 ,  0.750000000     ,   50.3244362    
   5.00000007E-02 ,   5.00000007E-02 ,  0.850000024     ,   50.1836090    
   5.00000007E-02 ,   5.00000007E-02 ,  0.949999988     ,   50.0595703    
   5.00000007E-02 ,   5.00000007E-02 ,   1.00000000     ,   50.0000000    
   5.00000007E-02 ,  0.150000006     ,   0.00000000     ,   100.000000    
   5.00000007E-02 ,  0.150000006     ,   5.00000007E-02 ,   73.7497482    
   5.00000007E-02 ,  0.150000006     ,  0.150000006     ,   59.3203049    
   5.00000007E-02 ,  0.150000006     ,  0.250000000     ,   54.5582657    
   5.00000007E-02 ,  0.150000006     ,  0.349999994     ,   52.6161957    
   5.00000007E-02 ,  0.150000006     ,  0.450000018     ,   51.6569977    
   5.00000007E-02 ,  0.150000006     ,  0.550000012     ,   51.1057625    
   5.00000007E-02 ,  0.150000006     ,  0.650000036     ,   50.7475739    
   5.00000007E-02 ,  0.150000006     ,  0.750000000     ,   50.4873428    
   5.00000007E-02 ,  0.150000006     ,  0.850000024     ,   50.2770615    
   5.00000007E-02 ,  0.150000006     ,  0.949999988     ,   50.0901070    
   5.00000007E-02 ,  0.150000006     ,   1.00000000     ,   50.0000000    
   5.00000007E-02 ,  0.250000000     ,   0.00000000     ,   100.000000    
   5.00000007E-02 ,  0.250000000     ,   5.00000007E-02 ,   74.5089645    
   5.00000007E-02 ,  0.250000000     ,  0.150000006     ,   60.2457428    
   5.00000007E-02 ,  0.250000000     ,  0.250000000     ,   55.3157043    
   5.00000007E-02 ,  0.250000000     ,  0.349999994     ,   53.1914825    
   5.00000007E-02 ,  0.250000000     ,  0.450000018     ,   52.0901184    
   5.00000007E-02 ,  0.250000000     ,  0.550000012     ,   51.4318390    
   5.00000007E-02 ,  0.250000000     ,  0.650000036     ,   50.9890022    
   5.00000007E-02 ,  0.250000000     ,  0.750000000     ,   50.6559715    
   5.00000007E-02 ,  0.250000000     ,  0.850000024     ,   50.3776588    
   5.00000007E-02 ,  0.250000000     ,  0.949999988     ,   50.1236610    
   5.00000007E-02 ,  0.250000000     ,   1.00000000     ,   50.0000000    
   5.00000007E-02 ,  0.349999994     ,   0.00000000     ,   100.000000    
   5.00000007E-02 ,  0.349999994     ,   5.00000007E-02 ,   74.7495346    
   5.00000007E-02 ,  0.349999994     ,  0.150000006     ,   60.6898155    
   5.00000007E-02 ,  0.349999994     ,  0.250000000     ,   55.7869759    
   5.00000007E-02 ,  0.349999994     ,  0.349999994     ,   53.6232681    
   5.00000007E-02 ,  0.349999994     ,  0.450000018     ,   52.4646530    
   5.00000007E-02 ,  0.349999994     ,  0.550000012     ,   51.7466393    
   5.00000007E-02 ,  0.349999994     ,  0.650000036     ,   51.2431564    
   5.00000007E-02 ,  0.349999994     ,  0.750000000     ,   50.8457146    
   5.00000007E-02 ,  0.349999994     ,  0.850000024     ,   50.4963188    
   5.00000007E-02 ,  0.349999994     ,  0.949999988     ,   50.1642723    
   5.00000007E-02 ,  0.349999994     ,   1.00000000     ,   50.0000000    
   5.00000007E-02 ,  0.450000018     ,   0.00000000     ,   100.000000    
   5.00000007E-02 ,  0.450000018     ,   5.00000007E-02 ,   74.8648834    
   5.00000007E-02 ,  0.450000018     ,  0.150000006     ,   60.9658051    
   5.00000007E-02 ,  0.450000018     ,  0.250000000     ,   56.1421242    
   5.00000007E-02 ,  0.450000018     ,  0.349999994     ,   54.0034752    
   5.00000007E-02 ,  0.450000018     ,  0.450000018     ,   52.8386307    
   5.00000007E-02 ,  0.450000018     ,  0.550000012     ,   52.0945816    
   5.00000007E-02 ,  0.450000018     ,  0.650000036     ,   51.5481873    
   5.00000007E-02 ,  0.450000018     ,  0.750000000     ,   51.0890732    
   5.00000007E-02 ,  0.450000018     ,  0.850000024     ,   50.6564484    
   5.00000007E-02 ,  0.450000018     ,  0.949999988     ,   50.2208481    
   5.00000007E-02 ,  0.450000018     ,   1.00000000     ,   50.0000000    
   5.00000007E-02 ,  0.550000012     ,   0.00000000     ,   100.000000    
   5.00000007E-02 ,  0.550000012     ,   5.00000007E-02 ,   74.9578552    
   5.00000007E-02 ,  0.550000012     ,  0.150000006     ,   61.2172089    
   5.00000007E-02 ,  0.550000012     ,  0.250000000     ,   56.5036545    
   5.00000007E-02 ,  0.550000012     ,  0.349999994     ,   54.4302673    
   5.00000007E-02 ,  0.550000012     ,  0.450000018     ,   53.2950554    
   5.00000007E-02 ,  0.550000012     ,  0.550000012     ,   52.5510063    
   5.00000007E-02 ,  0.550000012     ,  0.650000036     ,   51.9749794    
   5.00000007E-02 ,  0.550000012     ,  0.750000000     ,   51.4506073    
   5.00000007E-02 ,  0.550000012     ,  0.850000024     ,   50.9078445    
   5.00000007E-02 ,  0.550000012     ,  0.949999988     ,   50.3138237    
   5.00000007E-02 ,  0.550000012     ,   1.00000000     ,   50.0000000    
   5.00000007E-02 ,  0.650000036     ,   0.00000000     ,   100.000000    
   5.00000007E-02 ,  0.650000036     ,   5.00000007E-02 ,   75.0835190    
   5.00000007E-02 ,  0.650000036     ,  0.150000006     ,   61.5615654    
   5.00000007E-02 ,  0.650000036     ,  0.250000000     ,   57.0103836    
   5.00000007E-02 ,  0.650000036     ,  0.349999994     ,   55.0458870    
   5.00000007E-02 ,  0.650000036     ,  0.450000018     ,   53.9753418    
   5.00000007E-02 ,  0.650000036     ,  0.550000012     ,   53.2573318    
   5.00000007E-02 ,  0.650000036     ,  0.650000036     ,   52.6657715    
   5.00000007E-02 ,  0.650000036     ,  0.750000000     ,   52.0691147    
   5.00000007E-02 ,  0.650000036     ,  0.850000024     ,   51.3680649    
   5.00000007E-02 ,  0.650000036     ,  0.949999988     ,   50.4982643    
   5.00000007E-02 ,  0.650000036     ,   1.00000000     ,   50.0000000    
   5.00000007E-02 ,  0.750000000     ,   0.00000000     ,   100.000000    
   5.00000007E-02 ,  0.750000000     ,   5.00000007E-02 ,   75.3444061    
   5.00000007E-02 ,  0.750000000     ,  0.150000006     ,   62.2288284    
   5.00000007E-02 ,  0.750000000     ,  0.250000000     ,   57.9496422    
   5.00000007E-02 ,  0.750000000     ,  0.349999994     ,   56.1598892    
   5.00000007E-02 ,  0.750000000     ,  0.450000018     ,   55.1984787    
   5.00000007E-02 ,  0.750000000     ,  0.550000012     ,   54.5401993    
   5.00000007E-02 ,  0.750000000     ,  0.650000036     ,   53.9574089    
   5.00000007E-02 ,  0.750000000     ,  0.750000000     ,   53.2899055    
   5.00000007E-02 ,  0.750000000     ,  0.850000024     ,   52.3607445    
   5.00000007E-02 ,  0.750000000     ,  0.949999988     ,   50.9591064    
   5.00000007E-02 ,  0.750000000     ,   1.00000000     ,   50.0000000    
   5.00000007E-02 ,  0.850000024     ,   0.00000000     ,   100.000000    
   5.00000007E-02 ,  0.850000024     ,   5.00000007E-02 ,   76.1331482    
   5.00000007E-02 ,  0.850000024     ,  0.150000006     ,   63.9751625    
   5.00000007E-02 ,  0.850000024     ,  0.250000000     ,   60.2048874    
   5.00000007E-02 ,  0.850000024     ,  0.349999994     ,   58.6969490    
   5.00000007E-02 ,  0.850000024     ,  0.450000018     ,   57.9048271    
   5.00000007E-02 ,  0.850000024     ,  0.550000012     ,   57.3536034    
   5.00000007E-02 ,  0.850000024     ,  0.650000036     ,   56.8283386    
   5.00000007E-02 ,  0.850000024     ,  0.750000000     ,   56.1339569    
   5.00000007E-02 ,  0.850000024     ,  0.850000024     ,   54.9319267    
   5.00000007E-02 ,  0.850000024     ,  0.949999988     ,   52.4735107    
   5.00000007E-02 ,  0.850000024     ,   1.00000000     ,   50.0000000    
   5.00000007E-02 ,  0.949999988     ,   0.00000000     ,   100.000000    
   5.00000007E-02 ,  0.949999988     ,   5.00000007E-02 ,   79.4210968    
   5.00000007E-02 ,  0.949999988     ,  0.150000006     ,   69.8937149    
   5.00000007E-02 ,  0.949999988     ,  0.250000000     ,   67.1260147    
   5.00000007E-02 ,  0.949999988     ,  0.349999994     ,   66.0621490    
   5.00000007E-02 ,  0.949999988     ,  0.450000018     ,   65.5127945    
   5.00000007E-02 ,  0.949999988     ,  0.550000012     ,   65.1280670    
   5.00000007E-02 ,  0.949999988     ,  0.650000036     ,   64.7456512    
   5.00000007E-02 ,  0.949999988     ,  0.750000000     ,   64.1823349    
   5.00000007E-02 ,  0.949999988     ,  0.850000024     ,   62.9494705    
   5.00000007E-02 ,  0.949999988     ,  0.949999988     ,   58.9816322    
   5.00000007E-02 ,  0.949999988     ,   1.00000000     ,   50.0000000    
   5.00000007E-02 ,   1.00000000     ,   0.00000000     ,   100.000000    
   5.00000007E-02 ,   1.00000000     ,   5.00000007E-02 ,   100.000000    
   5.00000007E-02 ,   1.00000000     ,  0.150000006     ,   100.000000    
   5.00000007E-02 ,   1.00000000     ,  0.250000000     ,   100.000000    
   5.00000007E-02 ,   1.00000000     ,  0.349999994     ,   100.000000    
   5.00000007E-02 ,   1.00000000     ,  0.450000018     ,   100.000000    
   5.00000007E-02 ,   1.00000000     ,  0.550000012     ,   100.000000    
   5.00000007E-02 ,   1.00000000     ,  0.650000036     ,   100.000000    
   5.00000007E-02 ,   1.00000000     ,  0.750000000     ,   100.000000    
   5.00000007E-02 ,   1.00000000     ,  0.850000024     ,   100.000000    
   5.00000007E-02 ,   1.00000000     ,  0.949999988     ,   100.000000    
   5.00000007E-02 ,   1.00000000     ,   1.00000000     ,   50.0000000    
  0.150000006     ,   0.00000000     ,   0.00000000     ,   100.000000    
  0.150000006     ,   0.00000000     ,   5.00000007E-02 ,   50.0000000    
  0.150000006     ,   0.00000000     ,  0.150000006     ,   50.0000000    
  0.150000006     ,   0.00000000     ,  0.250000000     ,   50.0000000    
  0.150000006     ,   0.00000000     ,  0.349999994     ,   50.0000000    
  0.150000006     ,   0.00000000     ,  0.450000018     ,   50.0000000    
  0.150000006     ,   0.00000000     ,  0.550000012     ,   50.0000000    
  0.150000006     ,   0.00000000     ,  0.650000036     ,   50.0000000    
  0.150000006     ,   0.00000000     ,  0.750000000     ,   50.0000000    
  0.150000006     ,   0.00000000     ,  0.850000024     ,   50.0000000    
  0.150000006     ,   0.00000000     ,  0.949999988     ,   50.0000000    
  0.150000006     ,   0.00000000     ,   1.00000000     ,   50.0000000    
  0.150000006     ,   5.00000007E-02 ,   0.00000000     ,   100.000000    
  0.150000006     ,   5.00000007E-02 ,   5.00000007E-02 ,   79.8640289    
  0.150000006     ,   5.00000007E-02 ,  0.150000006     ,   64.6150589    
  0.150000006     ,   5.00000007E-02 ,  0.250000000     ,   58.0831490    
  0.150000006     ,   5.00000007E-02 ,  0.349999994     ,   54.9067192    
  0.150000006     ,   5.00000007E-02 ,  0.450000018     ,   53.1752052    
  0.150000006     ,   5.00000007E-02 ,  0.550000012     ,   52.1316032    
  0.150000006     ,   5.00000007E-02 ,  0.650000036     ,   51.4403725    
  0.150000006     ,   5.00000007E-02 ,  0.750000000     ,   50.9363289    
  0.150000006     ,   5.00000007E-02 ,  0.850000024     ,   50.5307579    
  0.150000006     ,   5.00000007E-02 ,  0.949999988     ,   50.1723022    
  0.150000006     ,   5.00000007E-02 ,   1.00000000     ,   50.0000000    
  0.150000006     ,  0.150000006     ,   0.00000000     ,   100.000000    
  0.150000006     ,  0.150000006     ,   5.00000007E-02 ,   85.6696472    
  0.150000006     ,  0.150000006     ,  0.150000006     ,   69.5604782    
  0.150000006     ,  0.150000006     ,  0.250000000     ,   61.3875618    
  0.150000006     ,  0.150000006     ,  0.349999994     ,   57.0892563    
  0.150000006     ,  0.150000006     ,  0.450000018     ,   54.6551590    
  0.150000006     ,  0.150000006     ,  0.550000012     ,   53.1569786    
  0.150000006     ,  0.150000006     ,  0.650000036     ,   52.1500740    
  0.150000006     ,  0.150000006     ,  0.750000000     ,   51.4063644    
  0.150000006     ,  0.150000006     ,  0.850000024     ,   50.8007545    
  0.150000006     ,  0.150000006     ,  0.949999988     ,   50.2605629    
  0.150000006     ,  0.150000006     ,   1.00000000     ,   50.0000000    
  0.150000006     ,  0.250000000     ,   0.00000000     ,   100.000000    
  0.150000006     ,  0.250000000     ,   5.00000007E-02 ,   87.3266296    
  0.150000006     ,  0.250000000     ,  0.150000006     ,   71.8853836    
  0.150000006     ,  0.250000000     ,  0.250000000     ,   63.4274139    
  0.150000006     ,  0.250000000     ,  0.349999994     ,   58.6950684    
  0.150000006     ,  0.250000000     ,  0.450000018     ,   55.8858261    
  0.150000006     ,  0.250000000     ,  0.550000012     ,   54.0913239    
  0.150000006     ,  0.250000000     ,  0.650000036     ,   52.8444633    
  0.150000006     ,  0.250000000     ,  0.750000000     ,   51.8920670    
  0.150000006     ,  0.250000000     ,  0.850000024     ,   51.0906029    
  0.150000006     ,  0.250000000     ,  0.949999988     ,   50.3572426    
  0.150000006     ,  0.250000000     ,   1.00000000     ,   50.0000000    
  0.150000006     ,  0.349999994     ,   0.00000000     ,   100.000000    
  0.150000006     ,  0.349999994     ,   5.00000007E-02 ,   87.9325562    
  0.150000006     ,  0.349999994     ,  0.150000006     ,   73.0806656    
  0.150000006     ,  0.349999994     ,  0.250000000     ,   64.7378998    
  0.150000006     ,  0.349999994     ,  0.349999994     ,   59.9162827    
  0.150000006     ,  0.349999994     ,  0.450000018     ,   56.9539146    
  0.150000006     ,  0.349999994     ,  0.550000012     ,   54.9922371    
  0.150000006     ,  0.349999994     ,  0.650000036     ,   53.5725479    
  0.150000006     ,  0.349999994     ,  0.750000000     ,   52.4354782    
  0.150000006     ,  0.349999994     ,  0.850000024     ,   51.4301376    
  0.150000006     ,  0.349999994     ,  0.949999988     ,   50.4733543    
  0.150000006     ,  0.349999994     ,   1.00000000     ,   50.0000000    
  0.150000006     ,  0.450000018     ,   0.00000000     ,   100.000000    
  0.150000006     ,  0.450000018     ,   5.00000007E-02 ,   88.2458420    
  0.150000006     ,  0.450000018     ,  0.150000006     ,   73.8466492    
  0.150000006     ,  0.450000018     ,  0.250000000     ,   65.7349625    
  0.150000006     ,  0.450000018     ,  0.349999994     ,   60.9899940    
  0.150000006     ,  0.450000018     ,  0.450000018     ,   58.0126419    
  0.150000006     ,  0.450000018     ,  0.550000012     ,   55.9776115    
  0.150000006     ,  0.450000018     ,  0.650000036     ,   54.4355087    
  0.150000006     ,  0.450000018     ,  0.750000000     ,   53.1226082    
  0.150000006     ,  0.450000018     ,  0.850000024     ,   51.8810654    
  0.150000006     ,  0.450000018     ,  0.949999988     ,   50.6322441    
  0.150000006     ,  0.450000018     ,   1.00000000     ,   50.0000000    
  0.150000006     ,  0.550000012     ,   0.00000000     ,   100.000000    
  0.150000006     ,  0.550000012     ,   5.00000007E-02 ,   88.4972382    
  0.150000006     ,  0.550000012     ,  0.150000006     ,   74.5315552    
  0.150000006     ,  0.550000012     ,  0.250000000     ,   66.7255707    
  0.150000006     ,  0.550000012     ,  0.349999994     ,   62.1637802    
  0.150000006     ,  0.550000012     ,  0.450000018     ,   59.2701302    
  0.150000006     ,  0.550000012     ,  0.550000012     ,   57.2350998    
  0.150000006     ,  0.550000012     ,  0.650000036     ,   55.6092873    
  0.150000006     ,  0.550000012     ,  0.750000000     ,   54.1132202    
  0.150000006     ,  0.550000012     ,  0.850000024     ,   52.5659714    
  0.150000006     ,  0.550000012     ,  0.949999988     ,   50.8836403    
  0.150000006     ,  0.550000012     ,   1.00000000     ,   50.0000000    
  0.150000006     ,  0.650000036     ,   0.00000000     ,   100.000000    
  0.150000006     ,  0.650000036     ,   5.00000007E-02 ,   88.8043060    
  0.150000006     ,  0.650000036     ,  0.150000006     ,   75.3909988    
  0.150000006     ,  0.650000036     ,  0.250000000     ,   68.0118790    
  0.150000006     ,  0.650000036     ,  0.349999994     ,   63.7453156    
  0.150000006     ,  0.650000036     ,  0.450000018     ,   61.0306511    
  0.150000006     ,  0.650000036     ,  0.550000012     ,   59.0689735    
  0.150000006     ,  0.650000036     ,  0.650000036     ,   57.4015846    
  0.150000006     ,  0.650000036     ,  0.750000000     ,   55.7094574    
  0.150000006     ,  0.650000036     ,  0.850000024     ,   53.7404671    
